scene_id,date,dekad,pid,VV_dn,VH_dn
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,743,104.11,62.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,744,215.11,82.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,745,149.11,70.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,746,125.44,65.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,747,136.33,61.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,748,120.33,73.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,749,137.89,91.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,750,139.22,76.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,751,185.67,61.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,752,121.11,60.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,753,242.89,56.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,754,183.89,111.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,755,118.67,64.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,756,140.11,74.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,757,157.78,76.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,758,107.33,52.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,759,130.33,69.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,760,135.44,98.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,761,157.44,93.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,762,177.89,63.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,763,207.56,66.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,764,211.11,75.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,765,117.22,73.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,766,111.11,53.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,767,115.78,59.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,768,143.89,69.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,769,175.78,89.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,770,174.11,110.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,771,136.67,72.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,772,108.89,108.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,773,109.56,75.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,774,171.22,109.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,775,90.78,73.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,776,123.44,80.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,777,144.11,52.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,778,111.67,70.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,779,150.11,63.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,780,231.22,79.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,781,108.78,66.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,782,177.89,85.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,783,152.11,76.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,784,297.33,102.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,785,123.44,61.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,786,102.11,47.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,787,139.56,100.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,788,119.67,66.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,789,150.56,53.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,790,111.22,59.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,791,90.0,59.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,792,181.89,93.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,793,125.33,66.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,794,134.0,47.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,795,195.0,100.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,796,125.44,73.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,797,134.22,113.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,798,151.11,101.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,799,102.33,65.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,800,154.56,66.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1323,340.56,77.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1324,182.11,66.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1325,115.78,47.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1326,160.22,96.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1327,101.44,58.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1328,119.89,51.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1329,145.67,76.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1330,117.89,91.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1331,123.78,51.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1332,178.67,89.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1333,150.67,64.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1334,124.0,71.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1335,190.89,95.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1336,113.56,51.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1337,203.0,73.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1338,96.56,57.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1339,162.89,81.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1340,151.89,59.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1341,136.56,69.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1342,159.44,87.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1343,138.11,52.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1344,96.78,69.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1345,122.78,62.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1346,115.33,63.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1347,139.89,66.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1348,261.89,98.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1349,166.0,65.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1350,107.22,75.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1351,157.33,111.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1352,152.44,86.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1353,169.67,59.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1354,148.78,76.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1355,143.44,88.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1356,124.67,91.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1357,142.78,74.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1358,142.89,71.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1359,103.22,75.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1360,169.33,54.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1361,112.89,48.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1362,156.33,66.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1363,95.33,78.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1364,138.89,62.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1365,85.33,62.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1366,158.67,71.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1367,138.22,116.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1368,119.67,56.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1369,168.44,68.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1370,136.44,41.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1371,190.89,94.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1372,121.33,57.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1373,140.78,55.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1374,185.56,49.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1375,164.22,79.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1376,134.0,61.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1377,106.11,61.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1378,106.11,83.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1379,138.56,82.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1380,162.78,51.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1381,117.78,72.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1382,222.78,76.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1383,191.56,86.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1384,143.33,62.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1385,98.67,63.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1386,195.22,107.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1387,130.78,57.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1388,131.33,59.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1389,185.56,64.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1390,141.22,107.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1391,93.78,71.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1392,77.56,50.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1393,164.56,51.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1394,169.22,76.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1395,127.67,61.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1396,134.33,71.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1397,119.67,68.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1398,175.67,89.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1399,137.0,59.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1400,199.78,83.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1401,148.11,101.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1402,93.11,62.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1403,185.44,119.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1404,158.56,81.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1405,128.22,85.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1406,112.11,48.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1407,88.89,77.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1408,143.78,72.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1409,379.11,134.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1410,196.56,101.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1411,123.33,74.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1412,103.11,66.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1413,84.11,56.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1414,84.33,72.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1415,159.11,111.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1416,152.22,50.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1417,209.33,99.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1418,141.89,68.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1419,152.78,72.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1420,117.11,70.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,1421,187.33,71.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2076,132.11,58.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2077,124.89,66.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2078,141.11,77.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2079,162.56,66.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2080,363.22,184.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2081,121.33,46.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2082,87.0,54.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2083,98.67,42.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2084,175.33,85.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2085,160.89,86.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2086,173.67,77.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2087,122.0,68.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2088,157.67,116.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2089,113.11,44.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2090,236.78,75.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2091,139.33,87.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2092,145.44,62.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2093,202.78,99.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2094,169.33,73.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2095,175.0,98.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2096,139.56,65.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2097,136.33,51.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2098,99.11,67.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2099,91.11,53.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2100,165.33,51.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2101,128.0,50.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2102,156.33,63.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2103,118.78,59.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2104,170.89,42.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2105,169.33,59.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2106,140.44,52.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2107,156.56,78.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2108,365.89,68.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2109,148.89,68.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2110,111.89,73.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2111,121.56,60.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2112,131.11,66.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2113,121.67,73.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2114,150.11,70.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2115,149.22,79.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2116,96.56,66.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2117,71.56,49.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2118,173.78,72.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2119,162.44,64.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2120,91.67,51.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2121,162.11,90.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2122,113.33,74.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2123,129.56,64.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2124,138.67,55.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2125,120.78,69.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2126,85.11,63.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2127,121.89,62.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2128,176.89,86.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2129,151.67,125.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2130,145.44,107.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2131,153.22,76.67
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2132,108.0,51.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2133,137.78,73.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2134,118.89,79.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2135,141.22,66.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2136,168.11,74.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2137,120.89,88.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2138,134.78,69.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2139,127.67,84.78
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2140,116.89,57.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2141,153.56,76.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2142,134.89,72.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2143,203.0,93.11
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2144,166.56,75.0
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2145,139.78,71.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2146,83.44,42.56
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2147,116.67,65.33
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2148,178.44,53.44
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2149,123.33,60.89
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2150,230.0,82.22
S1A_IW_GRDH_1SDV_20230201T182300_20230201T182325_047046_05A4B2,2023-02-01,2,2151,112.44,59.56
